ID товара,Наименование,Цена,Город,Промо цена,Ссылка на страницу
3480616,Ядра Nutvill арахиса сырые 200г,140.90,Москва,98.90,https://www.detmir.ru/product/index/id/3480616/
3728579,Снек Bob Snail Фруктово-ягодный яблочно-клубничный в молочном бельгийском шоколаде без добавленного сахара 30г,98.90,Москва,83.06,https://www.detmir.ru/product/index/id/3728579/
3422197,Батончик Bionova №8 шоколад-орех 35г,77.90,Москва,51.38,https://www.detmir.ru/product/index/id/3422197/
3533587,Орехи Gifruit фундук лесной 250г,427,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3533587/
3286080,Батончик Леовит Худеем за неделю мюсли с черникой и лютеином 30г,27.90,Москва,23.66,https://www.detmir.ru/product/index/id/3286080/
1919481,Хлебцы DiDi амарантовые с топинамбуром и гречей без глютена 100г,65.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/1919481/
3433300,Хлебцы DrKorner кукурузно-рисовые с киноа льном и розмарином 100г,91.50,Москва,72.17,https://www.detmir.ru/product/index/id/3433300/
3277161,Чипсы NEWTON грушевые 25г,157.90,Москва,109,https://www.detmir.ru/product/index/id/3277161/
3328917,Батончик Pastilata фруктовый тыква-яблоко 30г,77.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3328917/
3426689,Батончик-мюсли Actifruit злаковый Шоколад 24г,25.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3426689/
3480246,Батончик SOJ Маршмэллоу с соленой карамелью в молочном шоколаде 30г,74.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3480246/
3728578,Снек Bob Snail Фруктово-ягодный яблочно-вишневый в темном бельгийском шоколаде без добавленного сахара 30г,98.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3728578/
3728583,Снек Bob Snail Фруктово-ягодный яблочно-малиновый в молочном бельгийском шоколаде без добавленного сахара 30г,98.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3728583/
3444369,Батончик Диа-Веста Зарядись в шоколаде 50г,37.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3444369/
3296388,Снеки Biosaurus органические кукурузные с морской солью 50г,184.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3296388/
3746408,Батончик Mindys миндаль-клюква 35г,44.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3746408/
3491028,Батончик Racionika диетический постный кофе со сливками 50г,69.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3491028/
3506031,Чипсы Сибуки морская капуста-корейское барбекю 5г,62.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3506031/
3433307,Чипсы DrKorner цельнозерновые кукурузно-рисовые с горошком фасолью и киноа 50г,48.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3433307/
3491237,Снек кукурузный Honest Fields со вкусом сметаны 30г,131.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3491237/
3498118,Пастила Friends ассорти 5*27г,215,Москва,179,https://www.detmir.ru/product/index/id/3498118/
3277074,Снеки Зеленика сушеная тыква 50г,172.90,Москва,139,https://www.detmir.ru/product/index/id/3277074/
3430115,Батончик SIBERRYA Умный злаковый 35г,43.50,Москва,34.55,https://www.detmir.ru/product/index/id/3430115/
3335273,Батончик ПП овсяный кокосовый торт с кокосовой стружкой 50г,69.90,Москва,48.41,https://www.detmir.ru/product/index/id/3335273/
3710566,Батончик Капитан Сильвер кокосовый витаминный в шоколадной глазури 50г,34.90,Москва,29.60,https://www.detmir.ru/product/index/id/3710566/
3286039,Орехи Семушка пекан очищенный 40г,143.10,Москва,119,https://www.detmir.ru/product/index/id/3286039/
3328902,Фрукты сушеные Экофермер яблоко с корицей 75г,135.10,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3328902/
3649410,Клубника Vitazine сублимированная целые ягоды 20г,305,Москва,269,https://www.detmir.ru/product/index/id/3649410/
3277071,Снеки Зеленика сушеная редька 50г,172.90,Москва,98.90,https://www.detmir.ru/product/index/id/3277071/
3480267,Батончик SOJ фруктово-ореховый со вкусом банана арахис-банан 40г,102.90,Москва,81.08,https://www.detmir.ru/product/index/id/3480267/
3491236,Снек кукурузный Honest Fields пицца 30г,153.90,Москва,109,https://www.detmir.ru/product/index/id/3491236/
3480608,Стружка Nutvill кокосовая 100г,111.10,Москва,92.96,https://www.detmir.ru/product/index/id/3480608/
3604599,Сушки Ого! мини на фруктозе 175г,47.90,Москва,40.49,https://www.detmir.ru/product/index/id/3604599/
3728580,Снек Bob Snail Фруктовый манговый в молочном бельгийском шоколаде без добавленного сахара 30г,98.90,Москва,80.09,https://www.detmir.ru/product/index/id/3728580/
3430117,Батончик SIBERRYA Сильный злаковый 35г,43.50,Москва,34.55,https://www.detmir.ru/product/index/id/3430117/
3889789,Гематоген Народный с кокосом 40г,22.10,Москва,17.72,https://www.detmir.ru/product/index/id/3889789/
3430055,Попкорн ПроПорция клубничный с натуральной клубникой 40г,85.90,Москва,76.13,https://www.detmir.ru/product/index/id/3430055/
3664716,Батончик Аматег Optimus мюсли злаки-клубника 25г,37.30,Москва,31.58,https://www.detmir.ru/product/index/id/3664716/
3604582,Хлебцы Ого! столовые 75г,22.90,Москва,18.71,https://www.detmir.ru/product/index/id/3604582/
3430074,Пастилки EcoSpace манго-чиа 40г,176.70,Москва,139,https://www.detmir.ru/product/index/id/3430074/
3491068,Крекеры Bifrut гречневые с луком 210г,164.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3491068/
3286090,Батончик Леовит Detox ягодный 25г,69.90,Москва,58.31,https://www.detmir.ru/product/index/id/3286090/
3277086,Снеки Зеленика сушеная вишня 25 г,195.50,Москва,99.90,https://www.detmir.ru/product/index/id/3277086/
3286859,Снек Take a Bite паффы мультизлаковые розмарин-орегано-морская соль 30г,81.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3286859/
3294950,Козинак Рототайка на фруктозе кунжут-чернослив 27г,24.50,Москва,20.69,https://www.detmir.ru/product/index/id/3294950/
3491239,Снек кукурузный Honest Fields со вкусом арахиса 30г,161.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3491239/
3710569,Батончик Капитан Сильвер с какао в белой глазури 50г,29.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3710569/
3533592,Фрукты сушеные Gifruit хурма 250г,439,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3533592/
3286037,Орехи Семушка миндаль сушеный 40г,109.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3286037/
